Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
TCP,TCP,1,192.168.1.1,49507,80,66,7.058103264187293,1
TCP,TCP,1,192.168.1.1,49400,80,66,7.064439083993566,1
TCP,TCP,1,192.168.1.1,49508,80,66,7.047090902084231,1
TCP,TCP,1,192.168.1.1,49401,80,66,7.053405499666744,1
TCP,TCP,1,192.168.1.1,49509,80,66,7.036152056328471,1
TCP,TCP,1,192.168.1.1,49402,80,66,7.042445573373487,1
TCP,TCP,1,192.168.1.1,49510,80,66,7.025286014154598,1
TCP,TCP,1,192.168.1.1,49403,80,66,7.03155859095295,1
TCP,TCP,1,192.168.1.1,49511,80,66,7.014492030301134,1
TCP,TCP,1,192.168.1.1,49390,80,62,7.02074380572921,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.003769400702533,1
TCP,TCP,1,192.168.1.1,49404,80,66,7.009319108022895,1
TCP,TCP,1,192.168.1.1,49512,80,66,7.0155496138966935,1
TCP,TCP,1,192.168.1.1,49391,80,62,7.021097636832916,1
TCP,TCP,1,192.168.1.1,49507,80,66,7.027327537131792,1
TCP,TCP,1,192.168.1.1,49513,80,66,7.0117491820984394,1
TCP,TCP,1,192.168.1.1,49392,80,62,7.0179597659621225,1
TCP,TCP,1,192.168.1.1,49508,80,66,7.0241703498258055,1
TCP,TCP,1,192.168.1.1,49514,80,66,7.00729616685302,1
TCP,TCP,1,192.168.1.1,49393,80,62,7.013486357813137,1
TCP,TCP,1,192.168.1.1,49394,80,62,7.019676548773254,1
TCP,TCP,1,192.168.1.1,49395,80,62,7.025188277792043,1
TCP,TCP,1,192.168.1.1,49509,80,66,7.031377870988335,1
TCP,TCP,1,192.168.1.1,49515,80,66,7.015212172899261,1
TCP,TCP,1,192.168.1.1,49396,80,62,7.021382104449744,1
TCP,TCP,1,192.168.1.1,49510,80,66,7.027552036000227,1
TCP,TCP,1,192.168.1.1,49516,80,66,7.010776913657516,1
TCP,TCP,1,192.168.1.1,49317,80,66,7.016926717967742,1
TCP,TCP,1,192.168.1.1,49397,80,62,7.023076522277968,1
TCP,TCP,1,192.168.1.1,49511,80,66,7.029226326588193,1
TCP,TCP,1,192.168.1.1,49517,80,66,7.012500315492701,1
TCP,TCP,1,192.168.1.1,49318,80,66,7.018630123460788,1
TCP,TCP,1,192.168.1.1,49398,80,62,7.024759931428877,1
TCP,TCP,1,192.168.1.1,49512,80,66,7.030889739396964,1
TCP,TCP,1,192.168.1.1,49518,80,66,7.01421253600924,1
TCP,TCP,1,192.168.1.1,49399,80,62,7.020322477242698,1
TCP,TCP,1,192.168.1.1,49319,80,66,7.026432418476155,1
TCP,TCP,1,192.168.1.1,49513,80,66,7.032542359709613,1
ARP,TCP,1,192.168.1.1,0,0,60,7.03865230094307,1
ARP,TCP,0,192.168.1.11,0,0,42,7.0220039068070355,0
TCP,TCP,1,192.168.1.1,49519,80,66,7.028094109675038,1
TCP,TCP,1,192.168.1.1,49320,80,66,7.033516018305553,1
TCP,TCP,1,192.168.1.1,49400,80,62,7.039605642563826,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.0456952668221,1
TCP,TCP,1,192.168.1.1,49514,80,66,7.051784891080373,1
TCP,TCP,1,192.168.1.1,49520,80,66,7.036482103749183,1
TCP,TCP,1,192.168.1.1,49321,80,66,7.041886282395915,1
TCP,TCP,1,192.168.1.1,49401,80,62,7.047956874018671,1
TCP,TCP,1,192.168.1.1,49515,80,66,7.0540274656414255,1
TCP,TCP,1,192.168.1.1,49521,80,66,7.03810103314214,1
TCP,TCP,1,192.168.1.1,49402,80,62,7.044152710728676,1
TCP,TCP,1,192.168.1.1,49322,80,66,7.050204388315213,1
TCP,TCP,1,192.168.1.1,49516,80,66,7.056256065901749,1
TCP,TCP,1,192.168.1.1,49317,80,66,7.039047119305157,1
TCP,TCP,1,192.168.1.1,49323,80,66,7.045078864908675,1
TCP,TCP,1,192.168.1.1,49403,80,62,7.051110610512192,1
TCP,TCP,1,192.168.1.1,49517,80,66,7.05714235611571,1
TCP,TCP,1,192.168.1.1,49318,80,66,7.06250949376159,1
TCP,TCP,1,192.168.1.1,49324,80,66,7.046659877860229,1
TCP,TCP,1,192.168.1.1,49404,80,62,7.052672386288437,1
TCP,TCP,1,192.168.1.1,49518,80,66,7.058684894716645,1
TCP,TCP,1,192.168.1.1,49319,80,66,7.064697403144854,1
TCP,TCP,1,192.168.1.1,49325,80,66,7.048889956867837,1
TCP,TCP,1,192.168.1.1,49507,80,62,7.054883910912793,1
TCP,TCP,1,192.168.1.1,49519,80,66,7.060877864957749,1
TCP,TCP,1,192.168.1.1,49320,80,66,7.066871819002705,1
TCP,TCP,1,192.168.1.1,49326,80,66,7.049791851411782,1
TCP,TCP,1,192.168.1.1,49508,80,62,7.055766251285859,1
ARP,TCP,1,192.168.1.1,0,0,60,7.061082494851263,1
ARP,TCP,0,192.168.1.10,0,0,42,7.067056337909513,0
TCP,TCP,1,192.168.1.1,49520,80,66,7.073030180967763,1
TCP,TCP,1,192.168.1.1,49321,80,66,7.079004024026013,1
TCP,TCP,1,192.168.1.1,49327,80,66,7.063254054260732,1
TCP,TCP,1,192.168.1.1,49509,80,62,7.069209580444762,1
TCP,TCP,1,192.168.1.1,49521,80,66,7.075165106628793,1
TCP,TCP,1,192.168.1.1,49322,80,66,7.081120632812824,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.0647579155088955,1
TCP,TCP,1,192.168.1.1,49328,80,66,7.070694686866466,1
TCP,TCP,1,192.168.1.1,49510,80,62,7.076631458224036,1
TCP,TCP,1,192.168.1.1,49323,80,66,7.082568229581607,1
TCP,TCP,1,192.168.1.1,49329,80,66,7.066252344702025,1
DATA,UDP,1,172.16.255.255,60321,1947,82,7.07217047899407,1
TCP,TCP,1,192.168.1.1,49511,80,62,7.078088613286115,1
TCP,TCP,1,192.168.1.1,49324,80,66,7.083352733403671,1
TCP,TCP,1,192.168.1.1,49330,80,66,7.067737410514802,1
TCP,TCP,1,192.168.1.1,49512,80,62,7.073637024380006,1
TCP,TCP,1,192.168.1.1,49325,80,66,7.0795366382452105,1
TCP,TCP,1,192.168.1.1,49331,80,66,7.085436252110415,1
TCP,TCP,1,192.168.1.1,49513,80,62,7.069213220397813,1
TCP,TCP,1,192.168.1.1,49326,80,66,7.075094429399808,1
TCP,TCP,1,192.168.1.1,49514,80,62,7.080975638401803,1
TCP,TCP,1,192.168.1.1,49327,80,66,7.064816922339301,1
TCP,TCP,1,192.168.1.1,49515,80,62,7.070679840947053,1
TCP,TCP,1,192.168.1.1,49328,80,66,7.054603142603221,1
TCP,TCP,1,192.168.1.1,49516,80,62,7.060447884229238,1
TCP,TCP,1,192.168.1.1,49317,80,62,7.044452509082421,1
TCP,TCP,1,192.168.1.1,49329,80,66,7.0502791860957235,1
TCP,TCP,1,192.168.1.1,49517,80,62,7.056105863109026,1
TCP,TCP,1,192.168.1.1,49318,80,62,7.040811210161543,1
TCP,TCP,1,192.168.1.1,49405,80,66,7.046620460334943,1
TCP,TCP,1,192.168.1.1,49330,80,66,7.052429710508344,1
TCP,TCP,1,192.168.1.1,49518,80,62,7.058238960681745,1
TCP,TCP,1,192.168.1.1,49319,80,62,7.041710956249307,1
TCP,TCP,1,192.168.1.1,49406,80,66,7.047501836969907,1
TCP,TCP,1,192.168.1.1,49331,80,66,7.053292717690507,1
TCP,TCP,1,192.168.1.1,49519,80,62,7.059083598411107,1
TCP,TCP,1,192.168.1.1,49320,80,62,7.043239351582406,1
TCP,TCP,1,192.168.1.1,49407,80,66,7.0490124985919,1
TCP,TCP,1,192.168.1.1,49408,80,66,7.0547856456013935,1
TCP,TCP,1,192.168.1.1,49409,80,66,7.0390028929471855,1
TCP,TCP,1,192.168.1.1,49410,80,66,7.044758414527681,1
TCP,TCP,1,192.168.1.1,49520,80,62,7.050513936108178,1
TCP,TCP,1,192.168.1.1,49321,80,62,7.055635902686579,1
TCP,TCP,1,192.168.1.1,49521,80,62,7.061390907501169,1
TCP,TCP,1,192.168.1.1,49411,80,66,7.046268220660744,1
TCP,TCP,1,192.168.1.1,49322,80,62,7.052006224097764,1
TCP,TCP,1,192.168.1.1,49412,80,66,7.057744227534784,1
ARP,TCP,1,192.168.1.1,0,0,60,7.042048281850867,1
ARP,TCP,0,192.168.1.12,0,0,42,7.047768873468943,0
TCP,TCP,1,192.168.1.1,49323,80,62,7.053489465087019,1
TCP,TCP,1,192.168.1.1,49413,80,66,7.038480145001496,1
TCP,TCP,1,192.168.1.1,49405,80,66,7.04355715171905,1
TCP,TCP,1,192.168.1.1,49324,80,62,7.049260436862142,1
TCP,TCP,1,192.168.1.1,49414,80,66,7.054963722005234,1
TCP,TCP,1,192.168.1.1,49406,80,66,7.039993575518282,1
TCP,TCP,1,192.168.1.1,49325,80,62,7.045055066725357,1
TCP,TCP,1,192.168.1.1,49415,80,66,7.050741148296564,1
TCP,TCP,1,192.168.1.1,49326,80,62,7.0358282957476135,1
TCP,TCP,1,192.168.1.1,49407,80,66,7.040874943134871,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.046543924570567,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.052212906006264,1
TCP,TCP,1,192.168.1.1,49408,80,66,7.05788188744196,1
TCP,TCP,1,192.168.1.1,49409,80,66,7.063550868877656,1
TCP,TCP,1,192.168.1.1,49410,80,66,7.0692198503133525,1
TCP,TCP,1,192.168.1.1,49416,80,66,7.074888831749049,1
TCP,TCP,1,192.168.1.1,49327,80,62,7.0593278313834595,1
TCP,TCP,1,192.168.1.1,49411,80,66,7.064979815235648,1
TCP,TCP,1,192.168.1.1,49417,80,66,7.0706317990878365,1
TCP,TCP,1,192.168.1.1,49328,80,62,7.055130023506502,1
TCP,TCP,1,192.168.1.1,49412,80,66,7.060765111384701,1
TCP,TCP,1,192.168.1.1,49329,80,62,7.066400199262902,1
TCP,TCP,1,192.168.1.1,49418,80,66,7.0509572480259175,1
TCP,TCP,1,192.168.1.1,49413,80,66,7.056575540653826,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.062193833281736,1
TCP,TCP,1,192.168.1.1,49330,80,62,7.046809272353472,1
TCP,TCP,1,192.168.1.1,49419,80,66,7.052410869549301,1
TCP,TCP,1,192.168.1.1,49414,80,66,7.058012466745131,1
TCP,TCP,1,192.168.1.1,49331,80,62,7.06361406394096,1
TCP,TCP,1,192.168.1.1,49522,80,66,7.048270876752102,1
TCP,TCP,1,192.168.1.1,49415,80,66,7.053855877446834,1
TCP,TCP,1,192.168.1.1,49523,80,66,7.059440878141566,1
TCP,TCP,1,192.168.1.1,49416,80,66,7.044767423791489,1
TCP,TCP,1,192.168.1.1,49524,80,66,7.049723836446781,1
TCP,TCP,1,192.168.1.1,49417,80,66,7.03451194354029,1
TCP,TCP,1,192.168.1.1,49525,80,66,7.040064044521774,1
TCP,TCP,1,192.168.1.1,49526,80,66,7.025532016400629,1
TCP,TCP,1,192.168.1.1,49418,80,66,7.009875006505507,1
TCP,TCP,1,192.168.1.1,49405,80,62,7.01479046203314,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.020309573332931,1
TCP,TCP,1,192.168.1.1,49419,80,66,7.02582868463272,1
TCP,TCP,1,192.168.1.1,49527,80,66,7.03134779593251,1
TCP,TCP,1,192.168.1.1,49406,80,62,7.016324079496228,1
TCP,TCP,1,192.168.1.1,49522,80,66,7.0218270787742645,1
TCP,TCP,1,192.168.1.1,49528,80,66,7.027330078052301,1
TCP,TCP,1,192.168.1.1,49407,80,62,7.012361778571833,1
TCP,TCP,1,192.168.1.1,49523,80,66,7.017848759619229,1
TCP,TCP,1,192.168.1.1,49529,80,66,7.0227345165818384,1
TCP,TCP,1,192.168.1.1,49408,80,62,7.028221027922918,1
TCP,TCP,1,192.168.1.1,49409,80,62,7.013893551870092,1
TCP,TCP,1,192.168.1.1,49410,80,62,7.019364607682784,1
TCP,TCP,1,192.168.1.1,49524,80,66,7.0242360470468315,1
TCP,TCP,1,192.168.1.1,49530,80,66,7.029706635868519,1
TCP,TCP,1,192.168.1.1,49411,80,62,7.035177224690206,1
TCP,TCP,1,192.168.1.1,49525,80,66,7.02087167298322,1
TCP,TCP,1,192.168.1.1,49531,80,66,7.02632689572835,1
TCP,TCP,1,192.168.1.1,49332,80,66,7.0317821184734814,1
TCP,TCP,1,192.168.1.1,49412,80,62,7.016930559598954,1
TCP,TCP,1,192.168.1.1,49526,80,66,7.022370040652907,1
TCP,TCP,1,192.168.1.1,49532,80,66,7.0278095217068595,1
TCP,TCP,1,192.168.1.1,49333,80,66,7.0332490027608126,1
TCP,TCP,1,192.168.1.1,49413,80,62,7.018435946743097,1
TCP,TCP,1,192.168.1.1,49527,80,66,7.023859776686484,1
TCP,TCP,1,192.168.1.1,49533,80,66,7.029283606629871,1
TCP,TCP,1,192.168.1.1,49334,80,66,7.0347074365732585,1
TCP,TCP,1,192.168.1.1,49414,80,62,7.019932704841874,1
TCP,TCP,1,192.168.1.1,49528,80,66,7.025340973489672,1
TCP,TCP,1,192.168.1.1,49534,80,66,7.03074924213747,1
TCP,TCP,1,192.168.1.1,49335,80,66,7.036157510785268,1
TCP,TCP,1,192.168.1.1,49415,80,62,7.021420898932592,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.026813695321942,1
TCP,TCP,1,192.168.1.1,49529,80,66,7.032206491711291,1
TCP,TCP,1,192.168.1.1,49535,80,66,7.037007183171349,1
TCP,TCP,1,192.168.1.1,49336,80,66,7.042399525840446,1
TCP,TCP,1,192.168.1.1,49416,80,62,7.028278014712721,1
TCP,TCP,1,192.168.1.1,49536,80,66,7.0336554271187754,1
TCP,TCP,1,192.168.1.1,49530,80,66,7.03903283952483,1
TCP,TCP,1,192.168.1.1,49417,80,62,7.043819255520009,1
TCP,TCP,1,192.168.1.1,49337,80,66,7.0491962167837645,1
TCP,TCP,1,192.168.1.1,49531,80,66,7.035684754020791,1
TCP,TCP,1,192.168.1.1,49332,80,66,7.040458226254649,1
TCP,TCP,1,192.168.1.1,49338,80,66,7.045820342192391,1
TCP,TCP,1,192.168.1.1,49418,80,62,7.051182458130132,1
TCP,TCP,1,192.168.1.1,49532,80,66,7.0365286384331185,1
TCP,TCP,1,192.168.1.1,49333,80,66,7.041875544693326,1
TCP,TCP,1,192.168.1.1,49339,80,66,7.047222450953534,1
TCP,TCP,1,192.168.1.1,49419,80,62,7.032621271221485,1
TCP,TCP,1,192.168.1.1,49533,80,66,7.037953053838029,1
TCP,TCP,1,192.168.1.1,49334,80,66,7.043284836454573,1
TCP,TCP,1,192.168.1.1,49340,80,66,7.048030278255405,1
TCP,TCP,1,192.168.1.1,49522,80,62,7.05336161734637,1
TCP,TCP,1,192.168.1.1,49534,80,66,7.03936943409528,1
TCP,TCP,1,192.168.1.1,49335,80,66,7.044686178380851,1
TCP,TCP,1,192.168.1.1,49341,80,66,7.050002922666422,1
TCP,TCP,1,192.168.1.1,49523,80,62,7.055319666951992,1
TCP,TCP,1,192.168.1.1,49535,80,66,7.040777838103359,1
TCP,TCP,1,192.168.1.1,49336,80,66,7.0460796286441,1
TCP,TCP,1,192.168.1.1,49342,80,66,7.051381419184841,1
TCP,TCP,1,192.168.1.1,49524,80,62,7.056683209725581,1
ARP,TCP,1,192.168.1.1,0,0,60,7.042178350722924,1
ARP,TCP,0,192.168.1.11,0,0,42,7.04746527140665,0
TCP,TCP,1,192.168.1.1,49536,80,66,7.0527521920903755,1
TCP,TCP,1,192.168.1.1,49337,80,66,7.057456945630138,1
TCP,TCP,1,192.168.1.1,49343,80,66,7.062743430233606,1
TCP,TCP,1,192.168.1.1,49525,80,62,7.068029914837074,1
TCP,TCP,1,192.168.1.1,49338,80,66,7.0541152973265175,1
TCP,TCP,1,192.168.1.1,49344,80,66,7.0593874313304985,1
TCP,TCP,1,192.168.1.1,49526,80,62,7.0646595653344795,1
TCP,TCP,1,192.168.1.1,49339,80,66,7.050213369244049,1
TCP,TCP,1,192.168.1.1,49345,80,66,7.0554707990495995,1
TCP,TCP,1,192.168.1.1,49527,80,62,7.060728228855151,1
TCP,TCP,1,192.168.1.1,49340,80,66,7.046333137093968,1
TCP,TCP,1,192.168.1.1,49346,80,66,7.051575944487639,1
TCP,TCP,1,192.168.1.1,49528,80,62,7.05681875188131,1
TCP,TCP,1,192.168.1.1,49341,80,66,7.042474446700815,1
TCP,TCP,1,192.168.1.1,49529,80,62,7.04770271280824,1
TCP,TCP,1,192.168.1.1,49342,80,66,7.033423287786334,1
TCP,TCP,1,192.168.1.1,49530,80,62,7.038637093040438,1
TCP,TCP,1,192.168.1.1,49343,80,66,7.024991958737092,1
TCP,TCP,1,192.168.1.1,49531,80,62,7.029621484115736,1
TCP,TCP,1,192.168.1.1,49332,80,62,7.034820908290377,1
TCP,TCP,1,192.168.1.1,49344,80,66,7.020655464663172,1
TCP,TCP,1,192.168.1.1,49532,80,62,7.025840586867502,1
TCP,TCP,1,192.168.1.1,49333,80,62,7.011738643912292,1
TCP,TCP,1,192.168.1.1,49420,80,66,7.016909542617242,1
TCP,TCP,1,192.168.1.1,49345,80,66,7.022080441322191,1
TCP,TCP,1,192.168.1.1,49533,80,62,7.026684431304851,1
TCP,TCP,1,192.168.1.1,49334,80,62,7.031854912858423,1
TCP,TCP,1,192.168.1.1,49421,80,66,7.018340868530024,1
TCP,TCP,1,192.168.1.1,49346,80,66,7.02349762155613,1
TCP,TCP,1,192.168.1.1,49534,80,62,7.028654374582236,1
TCP,TCP,1,192.168.1.1,49335,80,62,7.033811127608342,1
TCP,TCP,1,192.168.1.1,49422,80,66,7.019764376037001,1
TCP,TCP,1,192.168.1.1,49423,80,66,7.02490706056157,1
TCP,TCP,1,192.168.1.1,49424,80,66,7.0300497450861394,1
TCP,TCP,1,192.168.1.1,49425,80,66,7.034627976751377,1
TCP,TCP,1,192.168.1.1,49535,80,62,7.039770248664207,1
TCP,TCP,1,192.168.1.1,49336,80,62,7.0449125205770375,1
TCP,TCP,1,192.168.1.1,49536,80,62,7.032000255335978,1
TCP,TCP,1,192.168.1.1,49426,80,66,7.036003196695891,1
TCP,TCP,1,192.168.1.1,49337,80,62,7.040568122918588,1
TCP,TCP,1,192.168.1.1,49427,80,66,7.026020884092035,1
TCP,TCP,1,192.168.1.1,49338,80,62,7.031134436409423,1
TCP,TCP,1,192.168.1.1,49428,80,66,7.017212284626492,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.022312002856598,1
TCP,TCP,1,192.168.1.1,49420,80,66,7.027411721086705,1
TCP,TCP,1,192.168.1.1,49339,80,62,7.032511439316811,1
TCP,TCP,1,192.168.1.1,49429,80,66,7.018623143831888,1
TCP,TCP,1,192.168.1.1,49421,80,66,7.0237091026317655,1
TCP,TCP,1,192.168.1.1,49340,80,62,7.0287950614316435,1
ARP,TCP,1,192.168.1.1,0,0,60,7.033881020231521,1
ARP,TCP,0,192.168.1.10,0,0,42,7.02002641880022,0
TCP,TCP,1,192.168.1.1,49430,80,66,7.0250986922242085,1
TCP,TCP,1,192.168.1.1,49341,80,62,7.030170965648197,1
TCP,TCP,1,192.168.1.1,49422,80,66,7.034686492777638,1
TCP,TCP,1,192.168.1.1,49424,80,66,7.039758364798386,1
TCP,TCP,1,192.168.1.1,49425,80,66,7.027035446513344,1
TCP,TCP,1,192.168.1.1,49423,80,66,7.031539476646817,1
TCP,TCP,1,192.168.1.1,49431,80,66,7.036598138140807,1
TCP,TCP,1,192.168.1.1,49342,80,62,7.0411010411177655,1
TCP,TCP,1,192.168.1.1,49426,80,66,7.046159303359948,1
TCP,TCP,1,192.168.1.1,49432,80,66,7.032900653784477,1
TCP,TCP,1,192.168.1.1,49343,80,62,7.037945776204696,1
TCP,TCP,1,192.168.1.1,49427,80,66,7.042990898624915,1
TCP,TCP,1,192.168.1.1,49344,80,62,7.029222917030225,1
TCP,TCP,1,192.168.1.1,49433,80,66,7.0342545726616,1
TCP,TCP,1,192.168.1.1,49428,80,66,7.020546501201029,1
TCP,TCP,1,192.168.1.1,49434,80,66,7.025564761745132,1
TCP,TCP,1,192.168.1.1,49345,80,62,7.030583022289235,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.03560128283334,1
TCP,TCP,1,192.168.1.1,49429,80,66,7.021926023578182,1
TCP,TCP,1,192.168.1.1,49346,80,62,7.0269309601594925,1
TCP,TCP,1,192.168.1.1,49537,80,66,7.031935896740802,1
TCP,TCP,1,192.168.1.1,49430,80,66,7.036940833322112,1
TCP,TCP,1,192.168.1.1,49538,80,66,7.0232982481840045,1
TCP,TCP,1,192.168.1.1,49431,80,66,7.028289931373901,1
TCP,TCP,1,192.168.1.1,49539,80,66,7.015251160288206,1
TCP,TCP,1,192.168.1.1,49432,80,66,7.001194088750863,1
TCP,TCP,1,192.168.1.1,49540,80,66,7.006159474629409,1
TCP,TCP,1,192.168.1.1,49541,80,66,6.992705274893159,1
TCP,TCP,1,192.168.1.1,49433,80,66,6.9976576157394,1
TCP,TCP,1,192.168.1.1,49420,80,62,7.0026099565856414,1
TCP,TCP,1,192.168.1.1,49434,80,66,6.9892003200918795,1
TCP,TCP,1,192.168.1.1,49542,80,66,6.99413968427569,1
TCP,TCP,1,192.168.1.1,49421,80,62,6.9990790484595005,1
TCP,TCP,1,192.168.1.1,49537,80,66,6.986250686761342,1
TCP,TCP,1,192.168.1.1,49543,80,66,6.990640140763599,1
TCP,TCP,1,192.168.1.1,49422,80,62,6.995566596112974,1
TCP,TCP,1,192.168.1.1,49538,80,66,6.982245227597828,1
TCP,TCP,1,192.168.1.1,49544,80,66,6.987158841410354,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.9915364402260956,1
TCP,TCP,1,192.168.1.1,49424,80,62,6.996449677359073,1
TCP,TCP,1,192.168.1.1,49425,80,62,7.0013629144920495,1
TCP,TCP,1,192.168.1.1,49423,80,62,7.006276151625026,1
TCP,TCP,1,192.168.1.1,49539,80,66,7.0111893887580035,1
TCP,TCP,1,192.168.1.1,49545,80,66,6.998398152886358,1
TCP,TCP,1,192.168.1.1,49426,80,62,7.003298991928996,1
TCP,TCP,1,192.168.1.1,49540,80,66,7.008199830971633,1
TCP,TCP,1,192.168.1.1,49546,80,66,6.994914790927078,1
TCP,TCP,1,192.168.1.1,49347,80,66,6.999802921458824,1
TCP,TCP,1,192.168.1.1,49427,80,62,7.004156862527295,1
ARP,TCP,1,192.168.1.1,0,0,60,7.009044620282024,1
ARP,TCP,0,192.168.1.12,0,0,42,7.013932378036754,0
TCP,TCP,1,192.168.1.1,49541,80,66,7.018820135791484,1
TCP,TCP,1,192.168.1.1,49547,80,66,7.006075911140677,1
TCP,TCP,1,192.168.1.1,49348,80,66,7.0109513989006915,1
TCP,TCP,1,192.168.1.1,49428,80,62,7.015293223537014,1
TCP,TCP,1,192.168.1.1,49542,80,66,7.020168340440097,1
TCP,TCP,1,192.168.1.1,49548,80,66,7.007453633233481,1
TCP,TCP,1,192.168.1.1,49349,80,66,7.012316543457793,1
TCP,TCP,1,192.168.1.1,49429,80,62,7.017179453682105,1
TCP,TCP,1,192.168.1.1,49543,80,66,7.022042363906417,1
TCP,TCP,1,192.168.1.1,49549,80,66,7.008824249051552,1
TCP,TCP,1,192.168.1.1,49350,80,66,7.01367464645574,1
TCP,TCP,1,192.168.1.1,49430,80,62,7.018525043859928,1
TCP,TCP,1,192.168.1.1,49544,80,66,7.023375441264116,1
TCP,TCP,1,192.168.1.1,49550,80,66,7.010187837558219,1
TCP,TCP,1,192.168.1.1,49351,80,66,7.01502578637641,1
TCP,TCP,1,192.168.1.1,49431,80,62,7.019863735194601,1
TCP,TCP,1,192.168.1.1,49551,80,66,7.024701684012792,1
TCP,TCP,1,192.168.1.1,49545,80,66,7.011544444659831,1
TCP,TCP,1,192.168.1.1,49352,80,66,7.01637000862725,1
TCP,TCP,1,192.168.1.1,49432,80,62,7.02119557259467,1
TCP,TCP,1,192.168.1.1,49546,80,66,7.026021136562089,1
TCP,TCP,1,192.168.1.1,49347,80,66,7.012894115787623,1
TCP,TCP,1,192.168.1.1,49353,80,66,7.017707358145748,1
TCP,TCP,1,192.168.1.1,49433,80,62,7.0225206005038725,1
TCP,TCP,1,192.168.1.1,49547,80,66,7.027333842861998,1
TCP,TCP,1,192.168.1.1,49348,80,66,7.014762396264019,1
TCP,TCP,1,192.168.1.1,49354,80,66,7.019037903508384,1
DATA,UDP,1,172.16.255.255,55384,1947,82,7.023838887026516,1
TCP,TCP,1,192.168.1.1,49434,80,62,7.028639870544647,1
TCP,TCP,1,192.168.1.1,49548,80,66,7.033440854062778,1
TCP,TCP,1,192.168.1.1,49349,80,66,7.020361688560729,1
TCP,TCP,1,192.168.1.1,49355,80,66,7.025150475524277,1
TCP,TCP,1,192.168.1.1,49537,80,62,7.029939262487824,1
TCP,TCP,1,192.168.1.1,49549,80,66,7.034728049451371,1
TCP,TCP,1,192.168.1.1,49350,80,66,7.021678764694478,1
TCP,TCP,1,192.168.1.1,49356,80,66,7.026455416915359,1
TCP,TCP,1,192.168.1.1,49538,80,62,7.031232069136239,1
TCP,TCP,1,192.168.1.1,49550,80,66,7.03600872135712,1
TCP,TCP,1,192.168.1.1,49351,80,66,7.022989182781737,1
TCP,TCP,1,192.168.1.1,49357,80,66,7.027753761603163,1
TCP,TCP,1,192.168.1.1,49539,80,62,7.0325183404245895,1
TCP,TCP,1,192.168.1.1,49551,80,66,7.03675980019345,1
TCP,TCP,1,192.168.1.1,49352,80,66,7.041524024838131,1
TCP,TCP,1,192.168.1.1,49358,80,66,7.029045559482783,1
TCP,TCP,1,192.168.1.1,49540,80,62,7.033798125783988,1
TCP,TCP,1,192.168.1.1,49353,80,66,7.0385506920851935,1
TCP,TCP,1,192.168.1.1,49359,80,66,7.0255902457464785,1
TCP,TCP,1,192.168.1.1,49541,80,62,7.030330859947387,1
TCP,TCP,1,192.168.1.1,49354,80,66,7.017423545697025,1
TCP,TCP,1,192.168.1.1,49360,80,66,7.022152267762859,1
TCP,TCP,1,192.168.1.1,49542,80,62,7.026880989828692,1
TCP,TCP,1,192.168.1.1,49355,80,66,7.031609711894526,1
TCP,TCP,1,192.168.1.1,49361,80,66,7.019248089665231,1
TCP,TCP,1,192.168.1.1,49543,80,62,7.02396532628463,1
TCP,TCP,1,192.168.1.1,49356,80,66,7.028165266382661,1
TCP,TCP,1,192.168.1.1,49544,80,62,7.015327791934923,1
TCP,TCP,1,192.168.1.1,49357,80,66,7.020032907824887,1
TCP,TCP,1,192.168.1.1,49545,80,62,7.007247644623676,1
TCP,TCP,1,192.168.1.1,49358,80,66,7.011941045591274,1
TCP,TCP,1,192.168.1.1,49546,80,62,6.999718952299969,1
TCP,TCP,1,192.168.1.1,49347,80,62,7.004401038555688,1
TCP,TCP,1,192.168.1.1,49359,80,66,7.009083124811407,1
TCP,TCP,1,192.168.1.1,49547,80,62,6.995877606145925,1
TCP,TCP,1,192.168.1.1,49348,80,62,7.000547751410374,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.005217896674824,1
TCP,TCP,1,192.168.1.1,49435,80,66,7.00937728635741,1
TCP,TCP,1,192.168.1.1,49360,80,66,7.01404709134499,1
TCP,TCP,1,192.168.1.1,49548,80,62,7.001881245266186,1
TCP,TCP,1,192.168.1.1,49349,80,62,7.006539848889117,1
TCP,TCP,1,192.168.1.1,49436,80,66,7.0111984525120485,1
TCP,TCP,1,192.168.1.1,49361,80,66,7.015347128885204,1
TCP,TCP,1,192.168.1.1,49549,80,62,7.020005393911024,1
TCP,TCP,1,192.168.1.1,49350,80,62,7.007855283154274,1
TCP,TCP,1,192.168.1.1,49437,80,66,7.012502402042308,1
